Comment,Sentiment
Wow! A truly outstanding presentation!  Very well organised and conveyed!,2
"Ohhhhh my God! I wait for these episodes like most people wait for the next Tom Cruise movie! Thank God for Brian Greene, for showing us the beauty of Physics!!",2
Keep uploading more videos like this it's amazing to know about u and about gandhinagar:D,2
Thank you madam for making this video. i was searching for the definition of literature and finally i found the correct definition.God bless you madam.,2
Omg!! Best video Ever!!! Ty iDatchy,2
Kudos to this man for going out of his way to present something that his students will remember for the rest of their lives.,2
Battle of Saragrahi is needed to be covered by Infographics; Such an inspiring and motivational last stand,2
"This was an excellent class, well done in organization, methods and process.  There are lots of tools out there but this class is better because problems are solved as examples are worked out.  In this way it keeps your attention while deepening the learning.",2
24:00-- Maybe there testing cloaking technology.  Sounds about right.,2
Love the smooth chill......PTSD GO AWAY........JUST LET ME BE........AS ALWAYS THANKYOU FOR THE TUNES,2
"This is lovely news actually. Away with those AI writers and aggregators. We should stay true to content creations as content creators, rather than pure SEO chasers. ;-p",2
"Great video as always.  Loved the TV nestled within the gallery wall. Good idea. Also, I love every opportunity to look at your living room.  You did a fabulous job on that room. One of my favorites .",2
"While Everyone is Appreciating Greek God........let's take a moment to appreciate Saif as well, This Man is definition of diverse roles, from playing funny goofy college guys to playing Intense roles like Sartaj, Udaybhan ( in tanhaji) and Vikram, he proved that atleast one major Khan in industry works in realistic cinema as well. he also have maintained his physique and look at such age...... definitely deserves appreciation",2
Great games to look forward to in the next couple months. I really wish there were more coop options,2
Soup you never failed to keep me entertained through the years,2
hi mikey and jj hope you have a great day i love your vidoes they are inspirational for  my minecraft builds!!!!,2
"I know these are just staged but its still kinda fun to watch, u can check for urself on the speedrun record that non of these ever got published.",2
Bro thank you man!! Thanks to you I ungraded my dance moves!!! God bless bro!! Keep up the great content!,2
Beautifully explained and easily understandable to someone who knows little to nothing about graph theory or computer science. Keep up the good work!,2
Always good to hear your thoughtful and logical analysis. I don't care about bullish or bearish market. Trade a small percentage of your portfolio rather than going in and out every couple weeks trying to time the market trading went smooth for me as I was able to raise over 8.4 BTC when I started at 3 BTC in just few weeks implementing Jim Smith and tips..,2
Haven't seen Elon this relaxed in an interview for quite a while. Good job guys!,2
Hope this vid was helpful! More lifestyle vlogs coming very soon :) Midterms and assignments are only going to pile up from here. Make sure you have tools like Grammarly to help you succeed! Remember to sign up for a FREE account and get 20% off Grammarly Premium: https://grammarly.com/jedcal,2
"i don't know a lot about computer science, but your visuals and the way you formulate the argument are very good",2
I love how two male lions express their love and frienship to each other.,2
